"id","x","y","mp","date","state","relevance","types"
26254859,14.493131,50.117324,"false","2025-01-01T01:01:00.0000+01:00",1,4,1
26254859,14.493131,50.117324,"false","2025-01-01T01:01:00.0000+01:00",1,4,8
26256486,14.489559,50.119655,"false","2025-01-01T09:45:00.0000+01:00",1,4,76
26256486,14.489559,50.119655,"false","2025-01-01T09:45:00.0000+01:00",1,4,97
26256486,14.489559,50.119655,"false","2025-01-01T09:45:00.0000+01:00",1,4,111
26256517,14.502332,50.111460,"false","2025-01-01T09:30:00.0000+01:00",2,4,35
26256517,14.502332,50.111460,"false","2025-01-01T09:30:00.0000+01:00",2,4,41
26256517,14.502332,50.111460,"false","2025-01-01T09:30:00.0000+01:00",2,4,55
26256517,14.502332,50.111460,"false","2025-01-01T09:30:00.0000+01:00",2,4,102
26257474,14.489906,50.100608,"false","2025-01-01T15:25:00.0000+01:00",2,4,18
26257474,14.489906,50.100608,"false","2025-01-01T15:25:00.0000+01:00",2,4,34
26257572,14.518799,50.103098,"false","2025-01-01T10:20:00.0000+01:00",1,4,74
26257572,14.518799,50.103098,"false","2025-01-01T10:20:00.0000+01:00",1,4,97
26257572,14.518799,50.103098,"false","2025-01-01T10:20:00.0000+01:00",1,4,120
26258518,14.497136,50.122668,"false","2025-01-01T18:30:00.0000+01:00",1,4,74
26258518,14.497136,50.122668,"false","2025-01-01T18:30:00.0000+01:00",1,4,97
26258518,14.497136,50.122668,"false","2025-01-01T18:30:00.0000+01:00",1,4,120
26258935,14.484710,50.100462,"false","2025-01-01T19:43:00.0000+01:00",2,4,77
26258935,14.484710,50.100462,"false","2025-01-01T19:43:00.0000+01:00",2,4,97
26259215,14.503491,50.101301,"false","2025-01-01T20:52:00.0000+01:00",2,4,77
26259215,14.503491,50.101301,"false","2025-01-01T20:52:00.0000+01:00",2,4,97
26259352,14.513940,50.105135,"false","2025-01-01T18:50:00.0000+01:00",1,4,74
26259352,14.513940,50.105135,"false","2025-01-01T18:50:00.0000+01:00",1,4,97
26259352,14.513940,50.105135,"false","2025-01-01T18:50:00.0000+01:00",1,4,120
26259370,14.513940,50.105135,"false","2025-01-01T19:10:00.0000+01:00",1,4,74
26259370,14.513940,50.105135,"false","2025-01-01T19:10:00.0000+01:00",1,4,97
26259370,14.513940,50.105135,"false","2025-01-01T19:10:00.0000+01:00",1,4,120
26259578,14.508375,50.104408,"false","2025-01-01T22:47:00.0000+01:00",2,4,80
26259578,14.508375,50.104408,"false","2025-01-01T22:47:00.0000+01:00",2,4,83
26260078,14.491616,50.123024,"false","2025-01-01T13:50:00.0000+01:00",1,4,74
26260078,14.491616,50.123024,"false","2025-01-01T13:50:00.0000+01:00",1,4,97
26260078,14.491616,50.123024,"false","2025-01-01T13:50:00.0000+01:00",1,4,120
26260095,14.482825,50.105754,"false","2025-01-02T05:20:00.0000+01:00",1,4,80
26260095,14.482825,50.105754,"false","2025-01-02T05:20:00.0000+01:00",1,4,83
26260160,14.491616,50.123024,"false","2025-01-01T14:05:00.0000+01:00",1,4,74
26260160,14.491616,50.123024,"false","2025-01-01T14:05:00.0000+01:00",1,4,97
26260160,14.491616,50.123024,"false","2025-01-01T14:05:00.0000+01:00",1,4,120
