"id","x","y","mp","date","state","relevance","types"
26174211,14.382584,50.091959,"false","2025-03-13T17:35:00.0000+01:00",1,4,74
26174211,14.382584,50.091959,"false","2025-03-13T17:35:00.0000+01:00",1,4,97
26174211,14.382584,50.091959,"false","2025-03-13T17:35:00.0000+01:00",1,4,120
26212718,14.362126,50.092055,"false","2025-01-02T13:07:00.0000+01:00",2,4,35
26212718,14.362126,50.092055,"false","2025-01-02T13:07:00.0000+01:00",2,4,43
26254757,14.392858,50.079940,"false","2025-01-01T02:29:00.0000+01:00",1,4,74
26254757,14.392858,50.079940,"false","2025-01-01T02:29:00.0000+01:00",1,4,76
26254757,14.392858,50.079940,"false","2025-01-01T02:29:00.0000+01:00",1,4,97
26254757,14.392858,50.079940,"false","2025-01-01T02:29:00.0000+01:00",1,4,111
26254757,14.392858,50.079940,"false","2025-01-01T02:29:00.0000+01:00",1,4,120
26255375,14.391966,50.121091,"false","2025-01-01T02:53:00.0000+01:00",2,4,18
26255375,14.391966,50.121091,"false","2025-01-01T02:53:00.0000+01:00",2,4,35
26255375,14.391966,50.121091,"false","2025-01-01T02:53:00.0000+01:00",2,4,41
26255375,14.391966,50.121091,"false","2025-01-01T02:53:00.0000+01:00",2,4,100
26255935,14.270316,50.108681,"false","2025-01-01T07:15:00.0000+01:00",1,3,78
26255935,14.270316,50.108681,"false","2025-01-01T07:15:00.0000+01:00",1,3,97
26255935,14.270316,50.108681,"false","2025-01-01T07:15:00.0000+01:00",1,3,131
26256455,14.270316,50.108681,"false","2025-01-01T11:00:00.0000+01:00",1,2,78
26256455,14.270316,50.108681,"false","2025-01-01T11:00:00.0000+01:00",1,2,97
26256455,14.270316,50.108681,"false","2025-01-01T11:00:00.0000+01:00",1,2,131
26257781,14.345055,50.079700,"false","2025-01-01T10:50:00.0000+01:00",1,4,74
26257781,14.345055,50.079700,"false","2025-01-01T10:50:00.0000+01:00",1,4,97
26257781,14.345055,50.079700,"false","2025-01-01T10:50:00.0000+01:00",1,4,120
26257781,14.345055,50.079700,"false","2025-01-01T10:50:00.0000+01:00",1,4,126
26258332,14.355984,50.084039,"false","2025-01-01T17:28:00.0000+01:00",1,4,76
26258332,14.355984,50.084039,"false","2025-01-01T17:28:00.0000+01:00",1,4,77
26258332,14.355984,50.084039,"false","2025-01-01T17:28:00.0000+01:00",1,4,97
26258332,14.355984,50.084039,"false","2025-01-01T17:28:00.0000+01:00",1,4,111
26258360,14.270316,50.108681,"false","2025-01-01T15:05:00.0000+01:00",1,4,74
26258360,14.270316,50.108681,"false","2025-01-01T15:05:00.0000+01:00",1,4,97
26258360,14.270316,50.108681,"false","2025-01-01T15:05:00.0000+01:00",1,4,120
26258604,14.398754,50.100647,"false","2025-01-01T09:16:00.0000+01:00",2,4,77
26258604,14.398754,50.100647,"false","2025-01-01T09:16:00.0000+01:00",2,4,97
26258645,14.263671,50.109646,"false","2025-01-01T19:05:00.0000+01:00",1,4,74
26258645,14.263671,50.109646,"false","2025-01-01T19:05:00.0000+01:00",1,4,97
26258645,14.263671,50.109646,"false","2025-01-01T19:05:00.0000+01:00",1,4,120
26258655,14.263671,50.109646,"false","2025-01-01T14:40:00.0000+01:00",1,4,74
26258655,14.263671,50.109646,"false","2025-01-01T14:40:00.0000+01:00",1,4,97
26258655,14.263671,50.109646,"false","2025-01-01T14:40:00.0000+01:00",1,4,120
26259367,14.268226,50.104470,"false","2025-01-01T21:35:00.0000+01:00",1,4,74
26259367,14.268226,50.104470,"false","2025-01-01T21:35:00.0000+01:00",1,4,97
26259367,14.268226,50.104470,"false","2025-01-01T21:35:00.0000+01:00",1,4,120
