"id","x","y","mp","date","state","relevance","types"
26254530,14.499990,50.066225,"false","2025-01-01T00:49:00.0000+01:00",2,4,77
26254530,14.499990,50.066225,"false","2025-01-01T00:49:00.0000+01:00",2,4,97
26254640,14.484543,50.067509,"false","2025-01-01T02:05:00.0000+01:00",2,4,13
26254640,14.484543,50.067509,"false","2025-01-01T02:05:00.0000+01:00",2,4,14
26254640,14.484543,50.067509,"false","2025-01-01T02:05:00.0000+01:00",2,4,55
26254640,14.484543,50.067509,"false","2025-01-01T02:05:00.0000+01:00",2,4,102
26255524,14.522751,50.077606,"false","2025-01-01T04:10:00.0000+01:00",1,4,1
26255524,14.522751,50.077606,"false","2025-01-01T04:10:00.0000+01:00",1,4,3
26255700,14.522751,50.077606,"false","2025-01-01T04:35:00.0000+01:00",2,4,75
26255700,14.522751,50.077606,"false","2025-01-01T04:35:00.0000+01:00",2,4,97
26255700,14.522751,50.077606,"false","2025-01-01T04:35:00.0000+01:00",2,4,119
26256708,14.464862,50.071636,"false","2025-01-01T09:23:00.0000+01:00",2,4,18
26256708,14.464862,50.071636,"false","2025-01-01T09:23:00.0000+01:00",2,4,34
26256708,14.464862,50.071636,"false","2025-01-01T09:23:00.0000+01:00",2,4,55
26256708,14.464862,50.071636,"false","2025-01-01T09:23:00.0000+01:00",2,4,63
26256708,14.464862,50.071636,"false","2025-01-01T09:23:00.0000+01:00",2,4,72
26256708,14.464862,50.071636,"false","2025-01-01T09:23:00.0000+01:00",2,4,102
26257937,14.484797,50.059368,"false","2025-01-01T15:45:00.0000+01:00",1,4,75
26257937,14.484797,50.059368,"false","2025-01-01T15:45:00.0000+01:00",1,4,97
26257937,14.484797,50.059368,"false","2025-01-01T15:45:00.0000+01:00",1,4,112
26257937,14.484797,50.059368,"false","2025-01-01T15:45:00.0000+01:00",1,4,113
26257939,14.472246,50.069943,"false","2025-01-01T17:00:00.0000+01:00",2,4,76
26257939,14.472246,50.069943,"false","2025-01-01T17:00:00.0000+01:00",2,4,97
26257939,14.472246,50.069943,"false","2025-01-01T17:00:00.0000+01:00",2,4,111
26258728,14.450012,50.066676,"false","2025-01-01T18:20:00.0000+01:00",2,4,77
26258728,14.450012,50.066676,"false","2025-01-01T18:20:00.0000+01:00",2,4,97
26259480,14.460139,50.065913,"false","2025-01-01T22:55:00.0000+01:00",1,4,80
26259480,14.460139,50.065913,"false","2025-01-01T22:55:00.0000+01:00",1,4,83
26261853,14.506315,50.078251,"false","2025-01-02T10:01:00.0000+01:00",2,4,55
26261853,14.506315,50.078251,"false","2025-01-02T10:01:00.0000+01:00",2,4,102
26261911,14.499642,50.080978,"false","2025-01-02T09:33:00.0000+01:00",2,4,18
