"id","x","y","mp","date","state","relevance","types"
26256359,14.413569,50.098144,"false","2025-01-01T10:05:00.0000+01:00",2,4,13
26256359,14.413569,50.098144,"false","2025-01-01T10:05:00.0000+01:00",2,4,15
26256925,14.434050,50.098045,"false","2025-01-01T12:00:00.0000+01:00",1,4,75
26256925,14.434050,50.098045,"false","2025-01-01T12:00:00.0000+01:00",1,4,97
26256925,14.434050,50.098045,"false","2025-01-01T12:00:00.0000+01:00",1,4,119
26257221,14.432609,50.103523,"false","2025-01-01T14:46:00.0000+01:00",1,4,1
26257221,14.432609,50.103523,"false","2025-01-01T14:46:00.0000+01:00",1,4,5
26257221,14.432609,50.103523,"false","2025-01-01T14:46:00.0000+01:00",1,4,63
26257221,14.432609,50.103523,"false","2025-01-01T14:46:00.0000+01:00",1,4,67
26257221,14.432609,50.103523,"false","2025-01-01T14:46:00.0000+01:00",1,4,91
26257221,14.432609,50.103523,"false","2025-01-01T14:46:00.0000+01:00",1,4,96
26257470,14.453513,50.102310,"false","2025-01-01T15:37:00.0000+01:00",2,2,76
26257470,14.453513,50.102310,"false","2025-01-01T15:37:00.0000+01:00",2,2,77
26257470,14.453513,50.102310,"false","2025-01-01T15:37:00.0000+01:00",2,2,97
26257470,14.453513,50.102310,"false","2025-01-01T15:37:00.0000+01:00",2,2,111
26258494,14.442157,50.099146,"false","2025-01-01T07:30:00.0000+01:00",1,4,74
26258494,14.442157,50.099146,"false","2025-01-01T07:30:00.0000+01:00",1,4,97
26258494,14.442157,50.099146,"false","2025-01-01T07:30:00.0000+01:00",1,4,120
26258588,14.421673,50.099916,"false","2025-01-01T13:08:00.0000+01:00",1,4,78
26258588,14.421673,50.099916,"false","2025-01-01T13:08:00.0000+01:00",1,4,97
26258588,14.421673,50.099916,"false","2025-01-01T13:08:00.0000+01:00",1,4,132
26258832,14.441897,50.114742,"false","2025-01-01T15:50:00.0000+01:00",1,4,74
26258832,14.441897,50.114742,"false","2025-01-01T15:50:00.0000+01:00",1,4,97
26258832,14.441897,50.114742,"false","2025-01-01T15:50:00.0000+01:00",1,4,120
26259339,14.439268,50.108290,"false","2025-01-01T22:45:00.0000+01:00",1,4,78
26259339,14.439268,50.108290,"false","2025-01-01T22:45:00.0000+01:00",1,4,97
26259339,14.439268,50.108290,"false","2025-01-01T22:45:00.0000+01:00",1,4,132
26259390,14.439268,50.108290,"false","2025-01-01T22:45:00.0000+01:00",1,4,78
26259390,14.439268,50.108290,"false","2025-01-01T22:45:00.0000+01:00",1,4,97
26259390,14.439268,50.108290,"false","2025-01-01T22:45:00.0000+01:00",1,4,132
26259458,14.443375,50.107866,"false","2025-01-01T22:50:00.0000+01:00",1,4,74
26259458,14.443375,50.107866,"false","2025-01-01T22:50:00.0000+01:00",1,4,97
26259458,14.443375,50.107866,"false","2025-01-01T22:50:00.0000+01:00",1,4,120
26259497,14.447366,50.104527,"false","2025-01-02T00:21:00.0000+01:00",1,4,76
26259497,14.447366,50.104527,"false","2025-01-02T00:21:00.0000+01:00",1,4,97
26259497,14.447366,50.104527,"false","2025-01-02T00:21:00.0000+01:00",1,4,111
26259584,14.434050,50.098045,"false","2025-01-01T23:00:00.0000+01:00",1,4,74
26259584,14.434050,50.098045,"false","2025-01-01T23:00:00.0000+01:00",1,4,97
26259584,14.434050,50.098045,"false","2025-01-01T23:00:00.0000+01:00",1,4,120
26259669,14.410126,50.096778,"false","2025-01-02T01:05:00.0000+01:00",1,4,80
26259669,14.410126,50.096778,"false","2025-01-02T01:05:00.0000+01:00",1,4,83
26259760,14.419406,50.102077,"false","2025-01-01T21:56:00.0000+01:00",1,4,74
26259760,14.419406,50.102077,"false","2025-01-01T21:56:00.0000+01:00",1,4,97
26259760,14.419406,50.102077,"false","2025-01-01T21:56:00.0000+01:00",1,4,120
26259765,14.437043,50.102678,"false","2025-01-01T21:46:00.0000+01:00",1,4,74
26259765,14.437043,50.102678,"false","2025-01-01T21:46:00.0000+01:00",1,4,97
26259765,14.437043,50.102678,"false","2025-01-01T21:46:00.0000+01:00",1,4,120
26259851,14.446837,50.108572,"false","2025-01-01T15:35:00.0000+01:00",1,4,74
26259851,14.446837,50.108572,"false","2025-01-01T15:35:00.0000+01:00",1,4,97
26259851,14.446837,50.108572,"false","2025-01-01T15:35:00.0000+01:00",1,4,120
26260579,14.418194,50.105071,"false","2025-01-02T09:03:00.0000+01:00",2,4,74
26260579,14.418194,50.105071,"false","2025-01-02T09:03:00.0000+01:00",2,4,97
26260579,14.418194,50.105071,"false","2025-01-02T09:03:00.0000+01:00",2,4,120
26262291,14.434050,50.098045,"false","2025-01-02T11:00:00.0000+01:00",1,4,74
26262291,14.434050,50.098045,"false","2025-01-02T11:00:00.0000+01:00",1,4,97
26262291,14.434050,50.098045,"false","2025-01-02T11:00:00.0000+01:00",1,4,120
26262805,14.446211,50.097908,"false","2025-01-02T13:19:00.0000+01:00",2,4,55
26262805,14.446211,50.097908,"false","2025-01-02T13:19:00.0000+01:00",2,4,102
26264170,14.439268,50.108290,"false","2025-01-02T14:55:00.0000+01:00",1,4,74
26264170,14.439268,50.108290,"false","2025-01-02T14:55:00.0000+01:00",1,4,97
